X,Y,OBJECTID,LocationID,LocationDesc,LocationNote,CountNote,CityName,CountyName,CountYear,CountTime,CountDate,WeatherCode,WeatherNote,HeritageSite,Bike_M_N_NH,Bike_M_N_H,Bike_F_N_NH,Bike_F_N_H,Bike_M_S_NH,Bike_M_S_H,Bike_F_S_NH,Bike_F_S_H,Bike_M_E_NH,Bike_M_E_H,Bike_F_E_NH,Bike_F_E_H,Bike_M_W_NH,Bike_M_W_H,Bike_F_W_NH,Bike_F_W_H,Bike_U_N,Bike_U_S,Bike_U_E,Bike_U_W,Bike_M_N,Bike_F_N,Bike_North,Bike_M_S,Bike_F_S,Bike_South,Bike_M_E,Bike_F_E,Bike_East,Bike_M_W,Bike_F_W,Bike_West,Bike_Total,Ped_M_N,Ped_F_N,Ped_U_N,Ped_North,Ped_M_S,Ped_F_S,Ped_U_S,Ped_South,Ped_M_E,Ped_F_E,Ped_U_E,Ped_East,Ped_M_W,Ped_F_W,Ped_U_W,Ped_West,Ped_Total,Other_N,Other_S,Other_E,Other_W,Other_Total,Latitude,Longitude,Deprecated,StartYear,CityFIPSLongPlaceCode,CountyFIPSLongPlaceCode,TimeSlot
-122.356590000356164,47.615849999421016,12003,Seattle35,Elliott Bay Trail at Myrtle Edwards Park (northwest of Broad St),,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,3,36,0,12,3,145,0,38,0,0,0,0,0,0,0,0,0,0,0,0,,,51,,,186,,,0,,,0,237,66,48,0,114,73,58,0,131,0,0,0,0,0,0,0,0,245,0,1,0,0,1,47.61585,-122.35659,No,2011,5363000,53033,Second Hour
-122.356590000356164,47.615849999421016,12004,Seattle35,Elliott Bay Trail at Myrtle Edwards Park (northwest of Broad St),,"ELLIOT BAY TRAIL: North - Trail to Interbay/Magnolia/Ballard, South - Trail to Downtown Seattle, East - Foot/Bike Bridge to Queen Anne, NO WESTBOUND TRAFFIC INTO PUGET SOUND",Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,5,68,1,33,4,29,0,15,0,16,0,10,0,0,0,0,3,2,5,0,,,110,,,50,,,31,,,0,191,55,52,2,109,30,40,1,71,21,14,4,39,0,0,0,0,219,0,1,1,0,2,47.61585,-122.35659,No,2011,5363000,53033,First Hour
-122.356590000356164,47.615849999421016,12005,Seattle35,Elliott Bay Trail at Myrtle Edwards Park (northwest of Broad St),,"ELLIOT BAY TRAIL: North - Trail to Interbay/Magnolia/Ballard, South - Trail to Downtown Seattle, East - Foot/Bike Bridge to Queen Anne, NO WESTBOUND TRAFFIC INTO PUGET SOUND",Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,4,137,1,36,6,53,0,15,5,21,0,1,0,0,0,0,4,3,7,0,,,182,,,77,,,34,,,0,293,62,51,3,116,24,42,2,68,23,24,5,52,0,0,0,0,236,2,2,2,0,6,47.61585,-122.35659,No,2011,5363000,53033,Second Hour
-122.383279999887876,47.642079998740734,12006,Seattle36,Elliott Bay Trail at 21st Ave W (on trail),,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,1,0,1,0,0,0,0,0,15,0,4,0,3,0,0,0,0,0,0,,,2,,,0,,,19,,,3,24,2,0,0,2,0,0,0,0,2,1,0,3,6,2,0,8,13,0,0,0,0,0,47.64208,-122.38328,No,2011,5363000,53033,First Hour
-122.383279999887876,47.642079998740734,12007,Seattle36,Elliott Bay Trail at 21st Ave W (on trail),,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,0,1,0,1,0,0,0,0,2,20,0,10,0,1,0,1,0,0,0,0,,,2,,,0,,,32,,,2,36,3,1,0,4,0,0,0,0,2,2,0,4,4,0,0,4,12,0,0,0,0,0,47.64208,-122.38328,No,2011,5363000,53033,Second Hour
-122.383279999887876,47.642079998740734,12008,Seattle36,Elliott Bay Trail at 21st Ave W (on trail),,,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,2,133,0,25,0,22,1,6,3,23,0,5,3,9,0,1,0,0,0,0,,,160,,,29,,,31,,,13,233,6,2,0,8,2,0,0,2,4,3,0,7,2,2,0,4,21,0,0,0,0,0,47.64208,-122.38328,No,2011,5363000,53033,Second Hour
-122.400970000592821,47.583709998900318,12009,Seattle37,Alki Trail near 53rd Ave SW (on trail),,Wednesday 9-27-17,Seattle,King County,2017,AM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,0,20,0,2,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,,,22,,,4,,,1,,,0,27,17,15,0,32,15,15,0,30,6,7,0,13,0,0,0,0,75,0,0,0,0,0,47.58371,-122.40097,No,2011,5363000,53033,First Hour
-122.400970000592821,47.583709998900318,12010,Seattle37,Alki Trail near 53rd Ave SW (on trail),,Wednesday 9-27-17,Seattle,King County,2017,AM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,0,13,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,3,,,0,,,0,19,27,29,0,56,16,19,0,35,0,1,0,1,0,0,0,0,92,0,0,0,0,0,47.58371,-122.40097,No,2011,5363000,53033,Second Hour
-122.400970000592821,47.583709998900318,12011,Seattle37,Alki Trail near 53rd Ave SW (on trail),,Tuesday 9-26-17,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,9,23,3,8,8,26,3,7,0,0,1,2,0,0,0,0,0,0,0,0,,,43,,,44,,,3,,,0,90,41,40,0,81,46,47,0,93,9,10,0,19,0,0,0,0,193,5,11,0,0,16,47.58371,-122.40097,No,2011,5363000,53033,First Hour
-122.400970000592821,47.583709998900318,12012,Seattle37,Alki Trail near 53rd Ave SW (on trail),,Tuesday 9-26-17,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,7,19,4,3,14,31,6,13,0,2,0,3,0,0,0,0,0,0,0,0,,,33,,,64,,,5,,,0,102,41,40,0,81,38,50,0,88,8,7,0,15,0,0,0,0,184,9,12,0,0,21,47.58371,-122.40097,No,2011,5363000,53033,Second Hour
-122.399580000603478,47.664689999224876,12013,Seattle38,Ballard Locks (southside entrance near 33rd Ave W),,,Seattle,King County,2017,AM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,1,4,0,1,0,1,0,2,0,28,0,6,0,1,0,1,0,0,0,0,,,6,,,3,,,34,,,2,45,9,4,0,13,0,1,0,1,5,4,0,9,5,2,0,7,30,0,0,0,0,0,47.66469,-122.39958,No,2011,5363000,53033,First Hour
-122.399580000603478,47.664689999224876,12014,Seattle38,Ballard Locks (southside entrance near 33rd Ave W),,,Seattle,King County,2017,AM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,0,5,0,1,1,2,0,2,1,23,0,6,0,0,0,0,0,0,0,0,,,6,,,5,,,30,,,0,41,7,6,0,13,2,2,0,4,6,9,0,15,2,0,0,2,34,0,0,0,0,0,47.66469,-122.39958,No,2011,5363000,53033,Second Hour
-122.378769999586041,47.662359998658495,12015,Seattle39,Shilshole Ave NW and 17th Ave NW,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,9,1,5,0,0,0,0,2,70,0,44,1,10,0,2,0,0,0,0,,,15,,,0,,,116,,,13,144,3,0,0,3,0,0,0,0,3,4,0,7,1,2,0,3,13,0,0,0,0,0,47.66236,-122.37877,No,2011,5363000,53033,First Hour
-122.378769999586041,47.662359998658495,12016,Seattle39,Shilshole Ave NW and 17th Ave NW,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,No,2,13,0,4,0,0,0,0,4,110,0,47,1,7,0,4,0,0,0,0,,,19,,,0,,,161,,,12,192,3,2,0,5,0,0,0,0,8,4,0,12,2,2,0,4,21,0,0,0,0,0,47.66236,-122.37877,No,2011,5363000,53033,Second Hour
-122.378769999586041,47.662359998658495,12017,Seattle39,Shilshole Ave NW and 17th Ave NW,,,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,4,33,2,18,0,0,0,0,3,21,8,13,6,42,6,16,0,0,0,0,,,57,,,0,,,45,,,70,172,7,6,0,13,0,0,0,0,6,0,0,6,5,3,0,8,27,1,0,0,0,1,47.66236,-122.37877,No,2011,5363000,53033,First Hour
-122.378769999586041,47.662359998658495,12018,Seattle39,Shilshole Ave NW and 17th Ave NW,,,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,7,80,0,27,0,0,0,0,11,31,3,17,2,72,0,25,0,0,0,0,,,114,,,0,,,62,,,99,275,4,5,0,9,0,0,0,0,10,6,0,16,3,4,0,7,32,0,0,0,0,0,47.66236,-122.37877,No,2011,5363000,53033,Second Hour
-122.304640000282859,47.648059998798651,12019,Seattle4,Montlake Bridge,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,70,0,0,,,47,,,70,,,0,,,0,117,0,0,90,90,0,0,35,35,0,0,0,0,0,0,0,0,125,0,0,0,0,0,47.64806,-122.30464,No,2009,5363000,53033,First Hour
-122.304640000282859,47.648059998798651,12020,Seattle4,Montlake Bridge,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,Yes,0,82,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,82,,,74,,,0,,,0,156,85,0,0,85,33,0,0,33,0,0,0,0,0,0,0,0,118,0,0,0,0,0,47.64806,-122.30464,No,2009,5363000,53033,Second Hour
-122.304640000282859,47.648059998798651,12021,Seattle4,Montlake Bridge,,no eastbound and westbound directions at this location,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,Yes,3,55,2,18,9,44,0,19,0,0,0,0,0,0,0,0,0,0,0,0,,,78,,,72,,,0,,,0,150,63,42,0,105,73,62,0,135,0,0,0,0,0,0,0,0,240,0,0,0,0,0,47.64806,-122.30464,No,2009,5363000,53033,First Hour
-122.304640000282859,47.648059998798651,12022,Seattle4,Montlake Bridge,,no eastbound and westbound directions at this location,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,Yes,6,101,0,23,1,88,1,34,0,33,0,0,0,18,0,0,0,0,0,0,,,130,,,124,,,33,,,18,305,65,39,0,104,69,80,0,149,0,0,0,0,0,0,0,0,253,0,1,0,0,1,47.64806,-122.30464,No,2009,5363000,53033,Second Hour
-122.340430000287057,47.636469999349423,12023,Seattle40,Westlake Ave (Cheshiahud Trail) near Newton St,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,4,25,0,7,2,156,5,90,0,0,0,0,0,0,0,0,0,0,0,0,,,36,,,253,,,0,,,0,289,19,11,0,30,45,22,0,67,0,0,0,0,0,0,0,0,97,1,3,0,0,4,47.63647,-122.34043,No,2011,5363000,53033,First Hour
-122.340430000287057,47.636469999349423,12024,Seattle40,Westlake Ave (Cheshiahud Trail) near Newton St,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,4,31,0,7,4,274,1,103,0,0,0,0,0,0,0,0,0,0,0,0,,,42,,,382,,,0,,,0,424,21,17,0,38,40,35,0,75,0,0,0,0,0,0,0,0,113,0,4,0,0,4,47.63647,-122.34043,No,2011,5363000,53033,Second Hour
-122.340430000287057,47.636469999349423,12025,Seattle40,Westlake Ave (Cheshiahud Trail) near Newton St,,"No eastbound or westbound as is not technically an 'intersection'. There were a few instances of bursts of too many bikers/peds, which may have resulted in slightly inaccurate results. Also there was a nearby crossfit gym that had crowds of folks running ",Seattle,King County,2017,PM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,9,134,5,44,12,28,3,7,0,0,0,0,0,0,0,0,0,0,0,0,,,192,,,50,,,0,,,0,242,60,46,0,106,29,37,0,66,0,0,0,0,0,0,0,0,172,3,0,0,0,3,47.63647,-122.34043,No,2011,5363000,53033,First Hour
-122.340430000287057,47.636469999349423,12026,Seattle40,Westlake Ave (Cheshiahud Trail) near Newton St,,"No eastbound or westbound as is not technically an 'intersection'. There were a few instances of bursts of too many bikers/peds, which may have resulted in slightly inaccurate results. Also there was a nearby crossfit gym that had crowds of folks running ",Seattle,King County,2017,PM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,20,307,2,117,7,52,1,18,0,0,0,0,0,0,0,0,0,0,0,0,,,446,,,78,,,0,,,0,524,101,76,0,177,58,36,0,94,0,0,0,0,0,0,0,0,271,10,6,0,0,16,47.63647,-122.34043,No,2011,5363000,53033,Second Hour
-122.315473999882769,47.659828998933349,12027,Seattle41,12th Ave NE and NE 43rd St,,,Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,0,4,0,4,0,5,2,3,0,0,0,0,0,5,0,4,0,0,0,1,,,8,,,10,,,0,,,10,28,7,6,0,13,27,18,0,45,28,13,0,41,20,27,0,47,146,0,0,0,0,0,47.659829,-122.315474,No,2012,5363000,53033,First Hour
-122.315473999882769,47.659828998933349,12028,Seattle41,12th Ave NE and NE 43rd St,,,Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,0,15,0,4,1,11,0,12,0,1,0,0,0,5,1,6,0,0,0,0,,,19,,,24,,,1,,,12,56,15,7,0,22,23,12,0,35,42,44,0,86,36,32,0,68,211,0,0,0,0,0,47.659829,-122.315474,No,2012,5363000,53033,Second Hour
-122.315473999882769,47.659828998933349,12029,Seattle41,12th Ave NE and NE 43rd St,,Clear and sunny,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,2,13,0,2,1,3,0,5,2,1,0,1,0,4,0,4,0,0,0,0,,,17,,,9,,,4,,,8,38,34,36,0,70,23,35,0,58,41,46,0,87,36,38,0,74,289,1,0,0,0,1,47.659829,-122.315474,No,2012,5363000,53033,First Hour
-122.315473999882769,47.659828998933349,12030,Seattle41,12th Ave NE and NE 43rd St,,Clear and sunny,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,2,18,1,10,0,17,0,9,1,1,0,0,0,1,0,4,0,0,0,0,,,31,,,26,,,2,,,5,64,44,39,0,83,28,47,0,75,28,27,0,55,27,32,0,59,272,2,3,0,0,5,47.659829,-122.315474,No,2012,5363000,53033,Second Hour
-122.314438999601691,47.655356999057751,12031,Seattle42,Brooklyn Ave NE & NE 40th St,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,0,11,1,4,2,16,2,10,0,13,0,7,0,4,0,1,0,0,0,0,,,16,,,30,,,20,,,5,71,9,10,0,19,18,8,0,26,22,17,0,39,24,16,0,40,124,0,0,1,0,1,47.655357,-122.314439,No,2012,5363000,53033,First Hour
-122.314438999601691,47.655356999057751,12032,Seattle42,Brooklyn Ave NE & NE 40th St,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,1,17,0,10,1,11,0,15,5,29,0,19,0,9,0,3,0,0,0,0,,,28,,,27,,,53,,,12,120,12,11,0,23,30,31,0,61,69,46,0,115,30,17,0,47,246,0,1,0,0,1,47.655357,-122.314439,No,2012,5363000,53033,Second Hour
-122.314438999601691,47.655356999057751,12033,Seattle42,Brooklyn Ave NE & NE 40th St,,,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,5,15,0,8,3,11,0,5,5,18,4,6,8,18,2,7,0,0,0,0,,,28,,,19,,,33,,,35,115,56,57,0,113,54,51,0,105,75,93,0,168,126,126,0,252,638,1,0,0,1,2,47.655357,-122.314439,No,2012,5363000,53033,First Hour
-122.314438999601691,47.655356999057751,12034,Seattle42,Brooklyn Ave NE & NE 40th St,,,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,2,20,0,13,1,18,0,15,7,34,0,14,10,26,1,14,0,0,0,0,,,35,,,34,,,55,,,51,175,52,62,0,114,31,38,0,69,86,84,0,170,128,142,0,270,623,0,0,0,1,1,47.655357,-122.314439,No,2012,5363000,53033,Second Hour
-122.316758999952839,47.612855999327586,12035,Seattle43,E Madison St and 12th Ave,,"The east and west bound entries are a combination of both E Union and E Pike streets. Split data is as follows male/helmet (m/h) E mad 5, m/h W Mad 1, m/h W Un12, f/h E mad 1, f/h w mad 3, f/h w un 2, male ped (mp) E mad 9, e un 17, w mad 12, w un 38, fem",Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,2,26,0,9,0,22,0,9,0,5,0,1,0,13,0,5,0,0,0,0,,,37,,,31,,,6,,,18,92,49,38,0,87,31,34,0,65,26,27,0,53,50,63,0,113,318,0,0,1,1,2,47.612856,-122.316759,No,2014,5363000,53033,First Hour
-122.316758999952839,47.612855999327586,12036,Seattle43,E Madison St and 12th Ave,,"The east and west bound entries are a combination of both E Union and E Pike streets. Split data is as follows male/helmet E union 1, W mad 2 w union 16, male w/o helmet E mad 1, w mad 1, W union 3 (including 1 bike share), female/helmet 2 E mad, 2 E unio",Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,1,41,1,15,2,19,1,11,1,1,0,4,4,18,0,16,0,0,0,0,,,58,,,33,,,6,,,38,135,44,61,0,105,36,45,0,81,49,52,0,101,98,71,0,169,456,0,0,0,0,0,47.612856,-122.316759,No,2014,5363000,53033,Second Hour
-122.327807999655008,47.613909999035627,12037,Seattle44,Pike St and Melrose Ave,,"There were a few instances of bursts of too many peds (over 20 at a time) crossing a very busy intersection, which may have resulted in slightly inaccurate results. Also there was a very busy Starbucks with crowds of folks walking around the building cons",Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,0,5,1,1,1,1,0,0,13,16,1,4,3,8,1,0,0,0,0,0,,,7,,,2,,,34,,,12,55,100,60,0,160,24,12,0,36,125,81,0,206,132,101,0,233,635,0,0,0,1,1,47.61391,-122.327808,No,2014,5363000,53033,First Hour
-122.327807999655008,47.613909999035627,12038,Seattle44,Pike St and Melrose Ave,,"There were a few instances of bursts of too many peds (over 20 at a time) crossing a very busy intersection, which may have resulted in slightly inaccurate results. Also there was a very busy Starbucks with crowds of folks walking around the building cons",Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,4,9,1,3,1,4,0,2,6,38,3,11,5,2,0,1,0,0,0,0,,,17,,,7,,,58,,,8,90,114,93,0,207,33,19,0,52,194,123,0,317,113,93,0,206,782,1,0,1,0,2,47.61391,-122.327808,No,2014,5363000,53033,Second Hour
-122.299009999932451,47.630236998695572,12039,Seattle45,26th Ave E and E Highland Dr,,,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,0,6,0,1,0,24,0,16,0,0,0,0,0,0,0,0,0,0,0,0,,,7,,,40,,,0,,,0,47,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,47.630237,-122.29901,No,2014,5363000,53033,First Hour
-122.299009999932451,47.630236998695572,12040,Seattle45,26th Ave E and E Highland Dr,,,Seattle,King County,2017,PM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,0,11,0,8,1,39,0,18,0,0,0,0,0,0,0,0,0,0,0,0,,,19,,,58,,,0,,,0,77,2,2,0,4,3,2,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,47.630237,-122.29901,No,2014,5363000,53033,Second Hour
-122.31274700034983,47.619936998705001,12041,Seattle46,15th Ave E and E John St,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,No,0,5,0,1,0,4,0,1,0,0,0,0,0,2,0,1,0,0,0,0,,,6,,,5,,,0,,,3,14,32,53,0,85,41,66,0,107,0,0,0,0,42,40,0,82,274,0,0,0,0,0,47.619937,-122.312747,No,2014,5363000,53033,First Hour
-122.31274700034983,47.619936998705001,12042,Seattle46,15th Ave E and E John St,,,Seattle,King County,2017,AM,2017-09-26T00:00:00.000Z,2,Partly Sunny/Cloudy,No,1,7,1,2,0,15,0,4,0,0,0,0,1,7,0,2,0,0,0,0,,,11,,,19,,,0,,,10,40,58,66,0,124,61,69,0,130,0,0,0,0,50,52,0,102,356,0,0,0,0,0,47.619937,-122.312747,No,2014,5363000,53033,Second Hour
-122.31274700034983,47.619936998705001,12043,Seattle46,15th Ave E and E John St,,,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,2,9,0,5,1,2,0,2,0,0,0,0,4,5,0,0,0,0,0,0,,,16,,,5,,,0,,,9,30,93,94,0,187,55,84,0,139,7,8,0,15,41,71,0,112,453,2,1,0,0,3,47.619937,-122.312747,No,2014,5363000,53033,First Hour
-122.31274700034983,47.619936998705001,12044,Seattle46,15th Ave E and E John St,,,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,0,12,0,4,2,8,0,4,0,0,0,0,1,3,1,1,0,0,0,0,,,16,,,14,,,0,,,6,36,99,118,0,217,35,81,0,116,9,12,0,21,62,73,0,135,489,3,0,0,0,3,47.619937,-122.312747,No,2014,5363000,53033,Second Hour
-122.327888000577204,47.615197999422023,12045,Seattle49,Pine St and Melrose Ave,,,Seattle,King County,2017,PM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,0,10,0,2,1,5,0,3,5,39,0,12,2,9,1,6,0,0,0,0,,,12,,,9,,,56,,,18,95,28,26,0,54,40,28,0,68,104,88,1,193,85,65,0,150,465,0,0,0,0,0,47.615198,-122.327888,No,2014,5363000,53033,First Hour
-122.327888000577204,47.615197999422023,12046,Seattle49,Pine St and Melrose Ave,,,Seattle,King County,2017,PM,2017-09-26T00:00:00.000Z,1,Clear Skies,No,0,12,0,3,0,2,0,2,4,87,0,28,4,14,0,1,0,0,0,0,,,15,,,4,,,119,,,19,157,33,20,0,53,37,27,0,64,187,140,0,327,74,79,0,153,597,0,0,2,2,4,47.615198,-122.327888,No,2014,5363000,53033,Second Hour
-122.357599000264926,47.571251999023069,12047,Seattle5,Duwamish Trail and W Seattle Bridge Trail,,,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,0,0,0,0,2,6,0,0,0,13,0,4,5,76,1,13,0,0,0,0,,,0,,,8,,,17,,,95,120,0,0,0,0,0,0,0,0,1,1,0,2,6,2,0,8,10,0,0,1,0,1,47.571252,-122.357599,No,2009,5363000,53033,First Hour
-122.357599000264926,47.571251999023069,12048,Seattle5,Duwamish Trail and W Seattle Bridge Trail,,Draw bridge was closed between 5:40pm - 5:55 pm.,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,0,0,0,0,3,8,1,0,3,6,2,3,5,136,0,37,0,0,0,0,,,0,,,12,,,14,,,178,204,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,11,11,0,0,0,8,8,47.571252,-122.357599,No,2009,5363000,53033,Second Hour
-122.357599000264926,47.571251999023069,12049,Seattle5,Duwamish Trail and W Seattle Bridge Trail,,,Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,Yes,0,1,0,0,2,8,1,0,3,107,0,22,1,7,0,0,0,0,0,0,,,1,,,11,,,132,,,8,152,0,0,0,0,3,0,0,3,5,3,0,8,1,0,0,1,12,0,0,1,0,1,47.571252,-122.357599,No,2009,5363000,53033,First Hour
-122.357599000264926,47.571251999023069,12050,Seattle5,Duwamish Trail and W Seattle Bridge Trail,,,Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,Yes,0,2,0,2,1,8,0,0,5,125,1,39,0,1,1,0,0,0,0,0,,,4,,,9,,,170,,,2,185,0,0,0,0,1,1,0,2,6,1,0,7,1,1,0,2,11,0,0,0,0,0,47.571252,-122.357599,No,2009,5363000,53033,Second Hour
-122.347060000214469,47.649099999224084,12051,Seattle6,Burke Gilman Trail under Aurora Bridge,,NB and SB not applicable for this section of the trail. Not a true intersection.,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,0,0,0,0,0,0,0,0,4,22,0,11,5,57,2,21,0,0,0,0,,,0,,,0,,,37,,,85,122,0,0,0,0,0,0,0,0,36,23,0,59,29,25,0,54,113,0,0,1,1,2,47.6491,-122.34706,No,2009,5363000,53033,First Hour
-122.347060000214469,47.649099999224084,12052,Seattle6,Burke Gilman Trail under Aurora Bridge,,NB and SB not applicable for this section of the trail. Not a true intersection.,Seattle,King County,2017,PM,2017-09-27T00:00:00.000Z,1,Clear Skies,No,0,0,0,0,0,0,0,0,7,49,3,24,16,83,2,60,0,0,0,0,,,0,,,0,,,83,,,161,244,0,0,0,0,0,0,0,0,40,43,0,83,35,31,0,66,149,0,0,1,2,3,47.6491,-122.34706,No,2009,5363000,53033,Second Hour
-122.347060000214469,47.649099999224084,12053,Seattle6,Burke Gilman Trail under Aurora Bridge,,"* Direction of travel is only E or W., * Weather was not only clear but glorious and warm with great forecast--an inviting day to ride. , * Day 2 of UW fall quarter., * ""Other"" was a hover-board., * 3 of the 4 helmet-less riders were using bike shares (va",Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,0,0,0,0,0,0,0,0,1,25,0,20,2,34,1,11,0,0,0,0,,,0,,,0,,,46,,,48,94,0,0,0,0,0,0,0,0,12,14,0,26,7,9,0,16,42,0,0,1,0,1,47.6491,-122.34706,No,2009,5363000,53033,First Hour
-122.347060000214469,47.649099999224084,12054,Seattle6,Burke Gilman Trail under Aurora Bridge,,"* Direction of travel is only E or W., * Weather was not only clear but glorious and warm with great forecast--an inviting day to ride. , * Day 2 of UW fall quarter., * Of 13 helmet-less riders, 4 were using bike shares. (Another bike share user was weari",Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,0,0,0,0,0,0,0,0,5,47,0,34,3,43,5,11,0,0,0,0,,,0,,,0,,,86,,,62,148,0,0,0,0,0,0,0,0,10,22,0,32,15,13,0,28,60,0,0,0,0,0,47.6491,-122.34706,No,2009,5363000,53033,Second Hour
-122.325910000671556,47.679319999392433,12055,Seattle8,East Green Lake Way N and NE Ravenna Blvd,,"I counted this as a 5 way intersection: WB count reflects the bike/ped path leading in to Greenlake Park, the 5th leg of the intersection is NE 71st St. These are fairly low volume numbers are included in my count sheet but are not reflected in these tota",Seattle,King County,2017,AM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,0,8,0,9,0,18,0,10,1,40,1,26,0,5,0,2,0,0,0,0,,,17,,,28,,,68,,,7,120,7,10,0,17,6,12,0,18,27,12,0,39,15,16,0,31,105,0,0,1,0,1,47.67932,-122.32591,No,2009,5363000,53033,First Hour
-122.325910000671556,47.679319999392433,12056,Seattle8,East Green Lake Way N and NE Ravenna Blvd,,See notes from 7-8 count.,Seattle,King County,2017,AM,2017-09-27T00:00:00.000Z,1,Clear Skies,Yes,0,11,0,5,1,21,2,6,1,52,1,28,0,11,0,0,0,2,1,0,,,16,,,32,,,83,,,11,142,13,10,0,23,13,17,0,30,10,6,0,16,5,6,0,11,80,0,0,0,0,0,47.67932,-122.32591,No,2009,5363000,53033,Second Hour
-122.316430000239947,47.594349998766432,12057,Seattle9,Jose Rizal Bridge and I-90 Trail,,11 e-bikes and 1 bikeshare bike in first hour,Seattle,King County,2017,AM,2017-09-28T00:00:00.000Z,1,Clear Skies,No,1,59,0,20,0,6,0,4,0,8,0,0,0,2,0,0,0,0,0,0,,,80,,,10,,,8,,,2,100,21,18,0,39,2,2,0,4,2,1,0,3,12,8,0,20,66,1,0,0,0,1,47.59435,-122.31643,No,2009,5363000,53033,First Hour
